time,longitude,latitude,tp
2022-05-31 17:00:00,-93.7,41.95,0.004831258649437918
2022-05-31 18:00:00,-93.7,41.95,0.004831258649437918
2022-05-31 19:00:00,-93.7,41.95,0.004831258649437918
2022-05-31 20:00:00,-93.7,41.95,0.004831258649437918
2022-05-31 21:00:00,-93.7,41.95,0.004831258649437918
2022-05-31 22:00:00,-93.7,41.95,0.004831258649437918
2022-05-31 23:00:00,-93.7,41.95,0.004831258649437918
2022-06-01 00:00:00,-93.7,41.95,0.004831137398154023
2022-06-01 01:00:00,-93.7,41.95,0.0
2022-06-01 02:00:00,-93.7,41.95,0.0
2022-06-01 03:00:00,-93.7,41.95,0.0
2022-06-01 04:00:00,-93.7,41.95,0.0
2022-06-01 05:00:00,-93.7,41.95,0.0
2022-06-01 06:00:00,-93.7,41.95,0.0
2022-06-01 07:00:00,-93.7,41.95,0.0
2022-06-01 08:00:00,-93.7,41.95,0.0
2022-06-01 09:00:00,-93.7,41.95,0.0
2022-06-01 10:00:00,-93.7,41.95,0.0
2022-06-01 11:00:00,-93.7,41.95,0.0
2022-06-01 12:00:00,-93.7,41.95,0.0
2022-06-01 13:00:00,-93.7,41.95,0.0
2022-06-01 14:00:00,-93.7,41.95,0.0
2022-06-01 15:00:00,-93.7,41.95,0.0
2022-06-01 16:00:00,-93.7,41.95,0.0
2022-06-01 17:00:00,-93.7,41.95,0.0
2022-06-01 18:00:00,-93.7,41.95,0.0
2022-06-01 19:00:00,-93.7,41.95,0.0
2022-06-01 20:00:00,-93.7,41.95,0.0
2022-06-01 21:00:00,-93.7,41.95,0.0
2022-06-01 22:00:00,-93.7,41.95,0.0
2022-06-01 23:00:00,-93.7,41.95,0.0
2022-06-02 00:00:00,-93.7,41.95,0.0
2022-06-02 01:00:00,-93.7,41.95,0.0
2022-06-02 02:00:00,-93.7,41.95,0.0
2022-06-02 03:00:00,-93.7,41.95,0.0
2022-06-02 04:00:00,-93.7,41.95,0.0
2022-06-02 05:00:00,-93.7,41.95,0.0
2022-06-02 06:00:00,-93.7,41.95,0.0
2022-06-02 07:00:00,-93.7,41.95,0.0
2022-06-02 08:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-02 09:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-02 10:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-02 11:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-02 12:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-02 13:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-02 14:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-02 15:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-02 16:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-02 17:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-02 18:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-02 19:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-02 20:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-02 21:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-02 22:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-02 23:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-03 00:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-03 01:00:00,-93.7,41.95,0.0
2022-06-03 02:00:00,-93.7,41.95,0.0
2022-06-03 03:00:00,-93.7,41.95,0.0
2022-06-03 04:00:00,-93.7,41.95,0.0
2022-06-03 05:00:00,-93.7,41.95,0.0
2022-06-03 06:00:00,-93.7,41.95,0.0
2022-06-03 07:00:00,-93.7,41.95,0.0
2022-06-03 08:00:00,-93.7,41.95,0.0
2022-06-03 09:00:00,-93.7,41.95,0.0
2022-06-03 10:00:00,-93.7,41.95,0.0
2022-06-03 11:00:00,-93.7,41.95,0.0
2022-06-03 12:00:00,-93.7,41.95,0.0
2022-06-03 13:00:00,-93.7,41.95,0.0
2022-06-03 14:00:00,-93.7,41.95,0.0
2022-06-03 15:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-03 16:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-03 17:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-03 18:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-03 19:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-03 20:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-03 21:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-03 22:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-03 23:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-04 00:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-04 01:00:00,-93.7,41.95,0.0
2022-06-04 02:00:00,-93.7,41.95,0.0
2022-06-04 03:00:00,-93.7,41.95,0.0
2022-06-04 04:00:00,-93.7,41.95,0.0
2022-06-04 05:00:00,-93.7,41.95,8.653754531373625e-05
2022-06-04 06:00:00,-93.7,41.95,0.0001698217994502635
2022-06-04 07:00:00,-93.7,41.95,0.0001698217994502635
2022-06-04 08:00:00,-93.7,41.95,0.0001704724576857032
2022-06-04 09:00:00,-93.7,41.95,0.0002244770912273597
2022-06-04 10:00:00,-93.7,41.95,0.0002244770912273597
2022-06-04 11:00:00,-93.7,41.95,0.0002244770912273597
2022-06-04 12:00:00,-93.7,41.95,0.00022512774946279943
2022-06-04 13:00:00,-93.7,41.95,0.00022512774946279943
2022-06-04 14:00:00,-93.7,41.95,0.00022512774946279943
2022-06-04 15:00:00,-93.7,41.95,0.00023293564828810037
2022-06-04 16:00:00,-93.7,41.95,0.0002921455477132885
2022-06-04 17:00:00,-93.7,41.95,0.0003240278012499251
2022-06-04 18:00:00,-93.7,41.95,0.0003415955736068496
2022-06-04 19:00:00,-93.7,41.95,0.0003630672953764229
2022-06-04 20:00:00,-93.7,41.95,0.0004470022077483933
2022-06-04 21:00:00,-93.7,41.95,0.0007267852489882889
2022-06-04 22:00:00,-93.7,41.95,0.001901223363960411
2022-06-04 23:00:00,-93.7,41.95,0.002388566382306185
2022-06-05 00:00:00,-93.7,41.95,0.002460789446440202
2022-06-05 01:00:00,-93.7,41.95,0.00010410531767066078
2022-06-05 02:00:00,-93.7,41.95,0.00013468625473641443
2022-06-05 03:00:00,-93.7,41.95,0.00013468625473641443
2022-06-05 04:00:00,-93.7,41.95,0.00013468625473641443
2022-06-05 05:00:00,-93.7,41.95,0.00013468625473641443
2022-06-05 06:00:00,-93.7,41.95,0.00013468625473641443
2022-06-05 07:00:00,-93.7,41.95,0.00013468625473641443
2022-06-05 08:00:00,-93.7,41.95,0.00013468625473641443
2022-06-05 09:00:00,-93.7,41.95,0.00013468625473641443
2022-06-05 10:00:00,-93.7,41.95,0.00013468625473641443
2022-06-05 11:00:00,-93.7,41.95,0.00013468625473641443
2022-06-05 12:00:00,-93.7,41.95,0.00013468625473641443
2022-06-05 13:00:00,-93.7,41.95,0.00013533691297185763
2022-06-05 14:00:00,-93.7,41.95,0.00013533691297185763
2022-06-05 15:00:00,-93.7,41.95,0.00013533691297185763
2022-06-05 16:00:00,-93.7,41.95,0.00014119283709083247
2022-06-05 17:00:00,-93.7,41.95,0.0004958015754065147
2022-06-05 18:00:00,-93.7,41.95,0.000661719425444126
2022-06-05 19:00:00,-93.7,41.95,0.0006805885142719334
2022-06-05 20:00:00,-93.7,41.95,0.0007645234266439038
2022-06-05 21:00:00,-93.7,41.95,0.0008894498078486947
2022-06-05 22:00:00,-93.7,41.95,0.00096817945433713
2022-06-05 23:00:00,-93.7,41.95,0.0023690466352429343
2022-06-06 00:00:00,-93.7,41.95,0.004910517702877901
2022-06-06 01:00:00,-93.7,41.95,0.0021016261004764315
2022-06-06 02:00:00,-93.7,41.95,0.004218217340368018
2022-06-06 03:00:00,-93.7,41.95,0.0047205254981289475
2022-06-06 04:00:00,-93.7,41.95,0.004805761726971801
2022-06-06 05:00:00,-93.7,41.95,0.005080339502328161
2022-06-06 06:00:00,-93.7,41.95,0.0067362647115270825
2022-06-06 07:00:00,-93.7,41.95,0.008617968328424246
2022-06-06 08:00:00,-93.7,41.95,0.010165233612304416
2022-06-06 09:00:00,-93.7,41.95,0.010458029818253145
2022-06-06 10:00:00,-93.7,41.95,0.010505527869440383
2022-06-06 11:00:00,-93.7,41.95,0.010752777998908199
2022-06-06 12:00:00,-93.7,41.95,0.01123947035901853
2022-06-06 13:00:00,-93.7,41.95,0.011555039603207714
2022-06-06 14:00:00,-93.7,41.95,0.011647433072640424
2022-06-06 15:00:00,-93.7,41.95,0.011767804846197124
2022-06-06 16:00:00,-93.7,41.95,0.011827665403857752
2022-06-06 17:00:00,-93.7,41.95,0.011884272670341174
2022-06-06 18:00:00,-93.7,41.95,0.012064505001558503
2022-06-06 19:00:00,-93.7,41.95,0.012906456758219957
2022-06-06 20:00:00,-93.7,41.95,0.013252606939474899
2022-06-06 21:00:00,-93.7,41.95,0.013893505301384893
2022-06-06 22:00:00,-93.7,41.95,0.014436804927978646
2022-06-06 23:00:00,-93.7,41.95,0.014439407560920412
2022-06-07 00:00:00,-93.7,41.95,0.014543512878591071
2022-06-07 01:00:00,-93.7,41.95,1.7567772356924527e-05
2022-06-07 02:00:00,-93.7,41.95,2.342369647589937e-05
2022-06-07 03:00:00,-93.7,41.95,2.342369647589937e-05
2022-06-07 04:00:00,-93.7,41.95,2.342369647589937e-05
2022-06-07 05:00:00,-93.7,41.95,2.342369647589937e-05
2022-06-07 06:00:00,-93.7,41.95,2.342369647589937e-05
2022-06-07 07:00:00,-93.7,41.95,2.342369647589937e-05
2022-06-07 08:00:00,-93.7,41.95,2.342369647589937e-05
2022-06-07 09:00:00,-93.7,41.95,2.342369647589937e-05
2022-06-07 10:00:00,-93.7,41.95,2.342369647589937e-05
2022-06-07 11:00:00,-93.7,41.95,2.342369647589937e-05
2022-06-07 12:00:00,-93.7,41.95,2.342369647589937e-05
2022-06-07 13:00:00,-93.7,41.95,2.342369647589937e-05
2022-06-07 14:00:00,-93.7,41.95,2.342369647589937e-05
2022-06-07 15:00:00,-93.7,41.95,2.342369647589937e-05
2022-06-07 16:00:00,-93.7,41.95,2.342369647589937e-05
2022-06-07 17:00:00,-93.7,41.95,2.342369647589937e-05
2022-06-07 18:00:00,-93.7,41.95,2.342369647589937e-05
2022-06-07 19:00:00,-93.7,41.95,2.342369647589937e-05
2022-06-07 20:00:00,-93.7,41.95,2.342369647589937e-05
2022-06-07 21:00:00,-93.7,41.95,2.342369647589937e-05
2022-06-07 22:00:00,-93.7,41.95,2.342369647589937e-05
2022-06-07 23:00:00,-93.7,41.95,0.00017567772356923833
2022-06-08 00:00:00,-93.7,41.95,0.0003773817765561384
2022-06-08 01:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-08 02:00:00,-93.7,41.95,1.431448117971551e-05
2022-06-08 03:00:00,-93.7,41.95,1.431448117971551e-05
2022-06-08 04:00:00,-93.7,41.95,1.431448117971551e-05
2022-06-08 05:00:00,-93.7,41.95,1.431448117971551e-05
2022-06-08 06:00:00,-93.7,41.95,1.431448117971551e-05
2022-06-08 07:00:00,-93.7,41.95,0.0030437792253958963
2022-06-08 08:00:00,-93.7,41.95,0.006842972662139509
2022-06-08 09:00:00,-93.7,41.95,0.011710546921478262
2022-06-08 10:00:00,-93.7,41.95,0.015488268636452304
2022-06-08 11:00:00,-93.7,41.95,0.01762112633222993
2022-06-08 12:00:00,-93.7,41.95,0.018498864291840673
2022-06-08 13:00:00,-93.7,41.95,0.018507322848901414
2022-06-08 14:00:00,-93.7,41.95,0.01851252811478495
2022-06-08 15:00:00,-93.7,41.95,0.018563930115384836
2022-06-08 16:00:00,-93.7,41.95,0.01863810515422518
2022-06-08 17:00:00,-93.7,41.95,0.018656974243052987
2022-06-08 18:00:00,-93.7,41.95,0.01866152885070108
2022-06-08 19:00:00,-93.7,41.95,0.018664782141878288
2022-06-08 20:00:00,-93.7,41.95,0.018665432800113728
2022-06-08 21:00:00,-93.7,41.95,0.018665432800113728
2022-06-08 22:00:00,-93.7,41.95,0.018665432800113728
2022-06-08 23:00:00,-93.7,41.95,0.018665432800113728
2022-06-09 00:00:00,-93.7,41.95,0.018665432800113728
2022-06-09 01:00:00,-93.7,41.95,0.0
2022-06-09 02:00:00,-93.7,41.95,0.0
2022-06-09 03:00:00,-93.7,41.95,0.0
2022-06-09 04:00:00,-93.7,41.95,0.0
2022-06-09 05:00:00,-93.7,41.95,0.0
2022-06-09 06:00:00,-93.7,41.95,0.0
2022-06-09 07:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-09 08:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-09 09:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-09 10:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-09 11:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-09 12:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-09 13:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-09 14:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-09 15:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-09 16:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-09 17:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-09 18:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-09 19:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-09 20:00:00,-93.7,41.95,1.951974706326104e-06
2022-06-09 21:00:00,-93.7,41.95,2.2122380005016457e-05
2022-06-09 22:00:00,-93.7,41.95,2.2122380005016457e-05
2022-06-09 23:00:00,-93.7,41.95,3.448488647840586e-05
2022-06-10 00:00:00,-93.7,41.95,6.44151653087198e-05
2022-06-10 01:00:00,-93.7,41.95,0.00023944223064251494
2022-06-10 02:00:00,-93.7,41.95,0.0008399997819551301
2022-06-10 03:00:00,-93.7,41.95,0.0016396587533128795
2022-06-10 04:00:00,-93.7,41.95,0.0023970249393669256
2022-06-10 05:00:00,-93.7,41.95,0.0029474818065505365
2022-06-10 06:00:00,-93.7,41.95,0.003279317506625759
2022-06-10 07:00:00,-93.7,41.95,0.003285824088980177
2022-06-10 08:00:00,-93.7,41.95,0.004910517702877901
2022-06-10 09:00:00,-93.7,41.95,0.005928797841344034
2022-06-10 10:00:00,-93.7,41.95,0.007216450489282999
2022-06-10 11:00:00,-93.7,41.95,0.008187883234797336
2022-06-10 12:00:00,-93.7,41.95,0.00888538886319075
2022-06-10 13:00:00,-93.7,41.95,0.009478138515678067
2022-06-10 14:00:00,-93.7,41.95,0.010112530295233645
2022-06-10 15:00:00,-93.7,41.95,0.01025112049938271
2022-06-10 16:00:00,-93.7,41.95,0.010910887950120511
2022-06-10 17:00:00,-93.7,41.95,0.011651337022053074
2022-06-10 18:00:00,-93.7,41.95,0.012078168824502777
2022-06-10 19:00:00,-93.7,41.95,0.012091832647447051
2022-06-10 20:00:00,-93.7,41.95,0.012104845812155882
2022-06-10 21:00:00,-93.7,41.95,0.012121112268041924
2022-06-10 22:00:00,-93.7,41.95,0.012134776090986198
2022-06-10 23:00:00,-93.7,41.95,0.012145837280988704
2022-06-11 00:00:00,-93.7,41.95,0.012175116901583578
2022-06-11 01:00:00,-93.7,41.95,0.0
2022-06-11 02:00:00,-93.7,41.95,0.0
2022-06-11 03:00:00,-93.7,41.95,0.0
2022-06-11 04:00:00,-93.7,41.95,0.0
2022-06-11 05:00:00,-93.7,41.95,0.0
2022-06-11 06:00:00,-93.7,41.95,0.0
2022-06-11 07:00:00,-93.7,41.95,0.0
2022-06-11 08:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-11 09:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-11 10:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-11 11:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-11 12:00:00,-93.7,41.95,1.3013164708829128e-06
2022-06-11 13:00:00,-93.7,41.95,1.3013164708829128e-06
2022-06-11 14:00:00,-93.7,41.95,1.3013164708829128e-06
2022-06-11 15:00:00,-93.7,41.95,3.448488647840586e-05
2022-06-11 16:00:00,-93.7,41.95,0.0008360958325424814
2022-06-11 17:00:00,-93.7,41.95,0.0015485666003510548
2022-06-11 18:00:00,-93.7,41.95,0.0016409600697837624
2022-06-11 19:00:00,-93.7,41.95,0.0016409600697837624
2022-06-11 20:00:00,-93.7,41.95,0.0017294495898038248
2022-06-11 21:00:00,-93.7,41.95,0.0020287523781069676
2022-06-11 22:00:00,-93.7,41.95,0.002379457167010001
2022-06-11 23:00:00,-93.7,41.95,0.003226614189554989
2022-06-12 00:00:00,-93.7,41.95,0.0032383260377929386
2022-06-12 01:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-12 02:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-12 03:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-12 04:00:00,-93.7,41.95,5.14020005998872e-05
2022-06-12 05:00:00,-93.7,41.95,6.701779825048562e-05
2022-06-12 06:00:00,-93.7,41.95,6.8319114721372e-05
2022-06-12 07:00:00,-93.7,41.95,6.896977295681173e-05
2022-06-12 08:00:00,-93.7,41.95,6.896977295681173e-05
2022-06-12 09:00:00,-93.7,41.95,7.222306413402074e-05
2022-06-12 10:00:00,-93.7,41.95,8.068162119476141e-05
2022-06-12 11:00:00,-93.7,41.95,8.198293766564432e-05
2022-06-12 12:00:00,-93.7,41.95,0.00012427572296935113
2022-06-12 13:00:00,-93.7,41.95,0.0001854375971008619
2022-06-12 14:00:00,-93.7,41.95,0.0001854375971008619
2022-06-12 15:00:00,-93.7,41.95,0.0001854375971008619
2022-06-12 16:00:00,-93.7,41.95,0.00018673891357174482
2022-06-12 17:00:00,-93.7,41.95,0.00018869088827807093
2022-06-12 18:00:00,-93.7,41.95,0.00018999220474895384
2022-06-12 19:00:00,-93.7,41.95,0.00018999220474895384
2022-06-12 20:00:00,-93.7,41.95,0.00018999220474895384
2022-06-12 21:00:00,-93.7,41.95,0.00018999220474895384
2022-06-12 22:00:00,-93.7,41.95,0.00018999220474895384
2022-06-12 23:00:00,-93.7,41.95,0.00018999220474895384
2022-06-13 00:00:00,-93.7,41.95,0.00018999220474895384
2022-06-13 01:00:00,-93.7,41.95,0.0
2022-06-13 02:00:00,-93.7,41.95,0.0
2022-06-13 03:00:00,-93.7,41.95,0.0
2022-06-13 04:00:00,-93.7,41.95,0.0
2022-06-13 05:00:00,-93.7,41.95,0.0
2022-06-13 06:00:00,-93.7,41.95,0.0
2022-06-13 07:00:00,-93.7,41.95,1.821843059236425e-05
2022-06-13 08:00:00,-93.7,41.95,4.0991468832823896e-05
2022-06-13 09:00:00,-93.7,41.95,4.164212706826362e-05
2022-06-13 10:00:00,-93.7,41.95,4.164212706826362e-05
2022-06-13 11:00:00,-93.7,41.95,4.164212706826362e-05
2022-06-13 12:00:00,-93.7,41.95,4.164212706826362e-05
2022-06-13 13:00:00,-93.7,41.95,4.749805118723846e-05
2022-06-13 14:00:00,-93.7,41.95,4.879936765812137e-05
2022-06-13 15:00:00,-93.7,41.95,4.879936765812137e-05
2022-06-13 16:00:00,-93.7,41.95,4.879936765812137e-05
2022-06-13 17:00:00,-93.7,41.95,4.879936765812137e-05
2022-06-13 18:00:00,-93.7,41.95,4.879936765812137e-05
2022-06-13 19:00:00,-93.7,41.95,4.9450025893564564e-05
2022-06-13 20:00:00,-93.7,41.95,5.14020005998872e-05
2022-06-13 21:00:00,-93.7,41.95,5.14020005998872e-05
2022-06-13 22:00:00,-93.7,41.95,5.14020005998872e-05
2022-06-13 23:00:00,-93.7,41.95,5.14020005998872e-05
2022-06-14 00:00:00,-93.7,41.95,5.14020005998872e-05
2022-06-14 01:00:00,-93.7,41.95,0.0
2022-06-14 02:00:00,-93.7,41.95,0.0
2022-06-14 03:00:00,-93.7,41.95,0.0
2022-06-14 04:00:00,-93.7,41.95,0.0
2022-06-14 05:00:00,-93.7,41.95,0.0
2022-06-14 06:00:00,-93.7,41.95,0.0
2022-06-14 07:00:00,-93.7,41.95,0.0
2022-06-14 08:00:00,-93.7,41.95,0.0
2022-06-14 09:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-14 10:00:00,-93.7,41.95,1.951974706326104e-06
2022-06-14 11:00:00,-93.7,41.95,1.951974706326104e-06
2022-06-14 12:00:00,-93.7,41.95,1.951974706326104e-06
2022-06-14 13:00:00,-93.7,41.95,1.951974706326104e-06
2022-06-14 14:00:00,-93.7,41.95,1.951974706326104e-06
2022-06-14 15:00:00,-93.7,41.95,1.951974706326104e-06
2022-06-14 16:00:00,-93.7,41.95,1.951974706326104e-06
2022-06-14 17:00:00,-93.7,41.95,1.951974706326104e-06
2022-06-14 18:00:00,-93.7,41.95,1.951974706326104e-06
2022-06-14 19:00:00,-93.7,41.95,1.951974706326104e-06
2022-06-14 20:00:00,-93.7,41.95,1.951974706326104e-06
2022-06-14 21:00:00,-93.7,41.95,1.951974706326104e-06
2022-06-14 22:00:00,-93.7,41.95,1.951974706326104e-06
2022-06-14 23:00:00,-93.7,41.95,1.951974706326104e-06
2022-06-15 00:00:00,-93.7,41.95,1.951974706326104e-06
2022-06-15 01:00:00,-93.7,41.95,0.0
2022-06-15 02:00:00,-93.7,41.95,5.205265883531651e-06
2022-06-15 03:00:00,-93.7,41.95,0.005959378778409789
2022-06-15 04:00:00,-93.7,41.95,0.01317322663475102
2022-06-15 05:00:00,-93.7,41.95,0.013484891929527556
2022-06-15 06:00:00,-93.7,41.95,0.016505898116682995
2022-06-15 07:00:00,-93.7,41.95,0.018152063452350292
2022-06-15 08:00:00,-93.7,41.95,0.01842989451888386
2022-06-15 09:00:00,-93.7,41.95,0.024965105835659484
2022-06-15 10:00:00,-93.7,41.95,0.03242750513793942
2022-06-15 11:00:00,-93.7,41.95,0.03417907710774826
2022-06-15 12:00:00,-93.7,41.95,0.03420315146245959
2022-06-15 13:00:00,-93.7,41.95,0.03427342255188729
2022-06-15 14:00:00,-93.7,41.95,0.034496598326643764
2022-06-15 15:00:00,-93.7,41.95,0.0348160715202456
2022-06-15 16:00:00,-93.7,41.95,0.03487788405261255
2022-06-15 17:00:00,-93.7,41.95,0.03490846498967831
2022-06-15 18:00:00,-93.7,41.95,0.03494945645851113
2022-06-15 19:00:00,-93.7,41.95,0.03949430423307084
2022-06-15 20:00:00,-93.7,41.95,0.04226675897428758
2022-06-15 21:00:00,-93.7,41.95,0.04263307956084121
2022-06-15 22:00:00,-93.7,41.95,0.04263958614319563
2022-06-15 23:00:00,-93.7,41.95,0.04263958614319563
2022-06-16 00:00:00,-93.7,41.95,0.04263958614319563
2022-06-16 01:00:00,-93.7,41.95,0.0
2022-06-16 02:00:00,-93.7,41.95,0.0
2022-06-16 03:00:00,-93.7,41.95,0.0
2022-06-16 04:00:00,-93.7,41.95,0.0
2022-06-16 05:00:00,-93.7,41.95,0.0
2022-06-16 06:00:00,-93.7,41.95,0.0
2022-06-16 07:00:00,-93.7,41.95,0.0
2022-06-16 08:00:00,-93.7,41.95,0.0
2022-06-16 09:00:00,-93.7,41.95,0.0
2022-06-16 10:00:00,-93.7,41.95,0.0
2022-06-16 11:00:00,-93.7,41.95,0.0
2022-06-16 12:00:00,-93.7,41.95,0.0
2022-06-16 13:00:00,-93.7,41.95,0.0
2022-06-16 14:00:00,-93.7,41.95,0.0
2022-06-16 15:00:00,-93.7,41.95,0.0
2022-06-16 16:00:00,-93.7,41.95,0.0
2022-06-16 17:00:00,-93.7,41.95,0.0
2022-06-16 18:00:00,-93.7,41.95,0.0
2022-06-16 19:00:00,-93.7,41.95,0.0
2022-06-16 20:00:00,-93.7,41.95,0.0
2022-06-16 21:00:00,-93.7,41.95,0.0
2022-06-16 22:00:00,-93.7,41.95,0.0
2022-06-16 23:00:00,-93.7,41.95,0.0
2022-06-17 00:00:00,-93.7,41.95,0.0
2022-06-17 01:00:00,-93.7,41.95,0.0
2022-06-17 02:00:00,-93.7,41.95,0.0
2022-06-17 03:00:00,-93.7,41.95,0.0
2022-06-17 04:00:00,-93.7,41.95,0.0
2022-06-17 05:00:00,-93.7,41.95,0.0
2022-06-17 06:00:00,-93.7,41.95,0.0
2022-06-17 07:00:00,-93.7,41.95,0.0
2022-06-17 08:00:00,-93.7,41.95,0.0
2022-06-17 09:00:00,-93.7,41.95,0.0
2022-06-17 10:00:00,-93.7,41.95,0.0
2022-06-17 11:00:00,-93.7,41.95,0.0
2022-06-17 12:00:00,-93.7,41.95,0.0
2022-06-17 13:00:00,-93.7,41.95,0.0
2022-06-17 14:00:00,-93.7,41.95,0.0
2022-06-17 15:00:00,-93.7,41.95,0.0
2022-06-17 16:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-17 17:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-17 18:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-17 19:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-17 20:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-17 21:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-17 22:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-17 23:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-18 00:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-18 01:00:00,-93.7,41.95,0.0
2022-06-18 02:00:00,-93.7,41.95,0.0
2022-06-18 03:00:00,-93.7,41.95,0.0
2022-06-18 04:00:00,-93.7,41.95,0.0
2022-06-18 05:00:00,-93.7,41.95,0.0
2022-06-18 06:00:00,-93.7,41.95,0.0
2022-06-18 07:00:00,-93.7,41.95,0.0
2022-06-18 08:00:00,-93.7,41.95,0.0
2022-06-18 09:00:00,-93.7,41.95,0.0
2022-06-18 10:00:00,-93.7,41.95,0.0
2022-06-18 11:00:00,-93.7,41.95,0.0
2022-06-18 12:00:00,-93.7,41.95,0.0
2022-06-18 13:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-18 14:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-18 15:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-18 16:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-18 17:00:00,-93.7,41.95,1.3013164708829128e-06
2022-06-18 18:00:00,-93.7,41.95,1.951974706326104e-06
2022-06-18 19:00:00,-93.7,41.95,1.951974706326104e-06
2022-06-18 20:00:00,-93.7,41.95,1.951974706326104e-06
2022-06-18 21:00:00,-93.7,41.95,1.951974706326104e-06
2022-06-18 22:00:00,-93.7,41.95,1.951974706326104e-06
2022-06-18 23:00:00,-93.7,41.95,1.951974706326104e-06
2022-06-19 00:00:00,-93.7,41.95,1.951974706326104e-06
2022-06-19 01:00:00,-93.7,41.95,0.0
2022-06-19 02:00:00,-93.7,41.95,0.0
2022-06-19 03:00:00,-93.7,41.95,0.0
2022-06-19 04:00:00,-93.7,41.95,0.0
2022-06-19 05:00:00,-93.7,41.95,0.0
2022-06-19 06:00:00,-93.7,41.95,0.0
2022-06-19 07:00:00,-93.7,41.95,0.0
2022-06-19 08:00:00,-93.7,41.95,0.0
2022-06-19 09:00:00,-93.7,41.95,0.0
2022-06-19 10:00:00,-93.7,41.95,0.0
2022-06-19 11:00:00,-93.7,41.95,0.0
2022-06-19 12:00:00,-93.7,41.95,0.0
2022-06-19 13:00:00,-93.7,41.95,0.0
2022-06-19 14:00:00,-93.7,41.95,0.0
2022-06-19 15:00:00,-93.7,41.95,0.0
2022-06-19 16:00:00,-93.7,41.95,0.0
2022-06-19 17:00:00,-93.7,41.95,0.0
2022-06-19 18:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-19 19:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-19 20:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-19 21:00:00,-93.7,41.95,6.506582354431911e-07
2022-06-19 22:00:00,-93.7,41.95,6.506582354431911e-07
